ID_INTERFAZ,CD_UNIDAD_OPERATIVA,UNIDAD_OPERATIVA,SISTEMA_ORIGEN,TIPO_DOCUMENTO,TIPO_MOVIMIENTO,COORDINADO,IMPUESTO,ORIGEN_TRANSACCION,TIPO_TRANSACCION_AR,METODO_RECIBO,UNIDAD_NEGOCIO_ORIGEN,NOMBRE_FISCAL_ORIGEN,EMPRESA_ORIGEN,RFC_ORIGEN,UNIDAD_NEGOCIO_DESTINO,NOMBRE_FISCAL_DESTINO,EMPRESA_DESTINO,RFC_DESTINO,SUCURSAL_VENTA,ORIGEN_SERVICIO,DESTINO_SERVICIO,SERVICIO,CONCEPTO_MODALIDAD,FORMA_PAGO,SUMARIZADO,APLICA_AR,APLICA_AP,CUENTA_INGRESOS,CUENTA_COBRAR,CUENTA_IMPUESTO,CUENTA_RETENCION,CUENTA_AP,ADICIONAL1,ADICIONAL2,ADICIONAL3,ADICIONAL4,ADICIONAL5,ADICIONAL6,ADICIONAL7,ADICIONAL8,ADICIONAL9,ADICIONAL10,CREATION_DATE,CREATED_BY,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CUENTA_INGRESOS_DESC,CUENTA_COBRAR_DESC,CUENTA_IMPUESTO_DESC,CUENTA_RETENCION_DESC,CUENTA_AP_DESC,MEMO_LINE,RECEIPT_METHOD_ID,ORGANIZATION_ID,UNIDAD_OPERATIVA_DESTINO,AP_TERCEROS,CONCILIACION,PREFIJO_CONC,MASCARA_CONC,SUBFIJO_CONC,FRECUENCIA_CONC,TOLERANCIA_CONC
4666,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,XAXX010101000,WTC,,,VENTAS MISCELANEAS,DIFERENCIA POR CA,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,4.04181E+16,,,,,,,TMS-VENTAS MISCELANEAS-DIFERENCIA POR CA--EFE-,,3E+14,,,SI,,DDMMRRRR,WTCT,S,
4686,,AMPERSA_BU,ESTACIONAMIENTO,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAPU,,,SERVICIO DE ESTACIONAMIENTO,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,4.04181E+16,,,,,,,ESTACIONAMIENTO-SERVICIO DE ESTACIONAMIENTO--EFE,,3E+14,,,SI,,DDMMRRRR,ESTAP,D,200
4687,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,,,,TRANSACCIONES PQ,SANTANDER_1527,,,,AMP521016875,,,,,TPO,,,SERVICIO DE PAQUETERIA,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,TPOT,D,
4688,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,,,,TRANSACCIONES PQ,SANTANDER_1527,,,,AMP521016875,,,,,APO,,,SERVICIO DE PAQUETERIA,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,APOT,D,
4689,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,,,,TRANSACCIONES PQ,SANTANDER_1527,,,,AMP521016875,,,,,CDN,,,SERVICIO DE PAQUETERIA,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CDNT,D,
4690,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,,,,TRANSACCIONES PQ,SANTANDER_1527,,,,AMP521016875,,,,,CDS,,,SERVICIO DE PAQUETERIA,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CDST,D,
4691,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,,,,TRANSACCIONES PQ,SANTANDER_1527,,,,AMP521016875,,,,,IZT,,,SERVICIO DE PAQUETERIA,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,IZTT,D,
4692,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,,,,TRANSACCIONES PQ,SANTANDER_1527,,,,AMP521016875,,,,,PED,,,SERVICIO DE PAQUETERIA,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,PEDT,D,
4693,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,,,,TRANSACCIONES PQ,SANTANDER_1527,,,,AMP521016875,,,,,PSD,,,SERVICIO DE PAQUETERIA,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,PSDT,D,
4694,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,,,,TRANSACCIONES PQ,SANTANDER_1527,,,,AMP521016875,,,,,TEH,,,SERVICIO DE PAQUETERIA,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,TEHT,D,
4695,,AMPERSA_BU,PAQUER,FACTURA,PROPIO,,,,TRANSACCIONES PQ,SANTANDER_1527,,,,AMP521016875,,,,,CEDIS,,,SERVICIO DE PAQUETERIA,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,4.04181E+16,,,,,,,PAQUER-SERVICIO DE PAQUETERIA---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CEDT,D,10
4696,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,PASDEST,,,AEROPUERTO,,AMX,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-AEROPUERTO---AMX-AR_IVA16,,3E+14,,,SI,AMEXCO SE 9359908044-,DDMMRRRR,,D,
4697,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,PSNDIEGO,,,AEROPUERTO,,AMX,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-AEROPUERTO---AMX-AR_IVA16,,3E+14,,,SI,AMEXCO SE 9356623992-,DDMMRRRR,,D,
4698,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,TAPO,,,AEROPUERTO,,AMX,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-AEROPUERTO---AMX-AR_IVA16,,3E+14,,,SI,AMEXCO SE 9350021565-,DDMMRRRR,,D,
4699,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,AERO,,,AEROPUERTO,,AMX,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-AEROPUERTO---AMX-AR_IVA16,,3E+14,,,SI,AMEXCO SE 9350021532-,DDMMRRRR,,D,
4755,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CNORTE,,,PULLMAN PRIMERA CLASE,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-PULLMAN PRIMERA CLASE---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CNORTET,D,
4756,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,HSBC_0855,,,,AMP521016875,,,,,PASDEST,,,PULLMAN PRIMERA CLASE,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-PULLMAN PRIMERA CLASE---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,PDESTT,D,
4757,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,SUR,,,PULLMAN PRIMERA CLASE,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-PULLMAN PRIMERA CLASE---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,SURT,D,
4758,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,TAPO,,,PULLMAN PRIMERA CLASE,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-PULLMAN PRIMERA CLASE---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,TAPOT,D,
4759,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,ZOCALO,,,PULLMAN PRIMERA CLASE,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,4.04181E+16,,,,,,,TMS-PULLMAN PRIMERA CLASE---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,ZOCT,D,10
4760,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,PSNDIEGO,,,PULLMAN PRIMERA CLASE,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-PULLMAN PRIMERA CLASE---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,PSDGT,D,
4761,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,SMA,,,DIRECTO TTP,,BBV,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-DIRECTO TTP---BBV-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,SI,AFIL.-007273370-,DDMMRRRR,,D,
4762,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,HUEJO,,,DIRECTO ECONOMICO ER,,BBV,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-DIRECTO ECONOMICO---BBV-AR_IVA16,,3E+14,,,SI,AFIL.-007273370-,DDMMRRRR,,D,
4763,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CHOL,,,DIRECTO ECONOMICO ER,,BBV,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-DIRECTO ECONOMICO---BBV-AR_IVA16,,3E+14,,,SI,AFIL.-007273370-,DDMMRRRR,,D,
4764,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,XAXX010101000,SMA,,,DIRECTO ECONOMICO ER,,BBV,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,4.04181E+16,,,,,,,TMS-DIRECTO ECONOMICO---BBV-AR_IVA16,,3E+14,,,SI,AFIL.-007273370-,DDMMRRRR,,D,
4765,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAPSETEX,,,DIRECTO ECONOMICO ER,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-DIRECTO ECONOMICO ER---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CAPSETEXT,D,
4766,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,HUEJO,,,DIRECTO ECONOMICO ER,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-DIRECTO ECONOMICO ER---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,HUEJOT,D,
4767,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,SMA,,,DIRECTO ECONOMICO ER,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-DIRECTO ECONOMICO ER---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,SMAT,D,
4768,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CHOL,,,DIRECTO ECONOMICO ER,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-DIRECTO ECONOMICO ER---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CHOLT,D,
4769,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAPU,,,DIRECTO TTP TTP,,AMX,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-DIRECTO TTP TTP---AMX-AP_IVA_NO_GRAVADO,,3E+14,,,SI,"AMEXCO SE 9356614447-,AMEXCO SE 9350060670-",DDMMRRRR,,D,
4770,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAR,,,INTERMEDIO TTP,,BBV,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO TTP---BBV-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,SI,AFIL.-009181868-,DDMMRRRR,,D,
4771,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,PCHALCO,,,INTERMEDIO TTP,,BBV,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO TTP---BBV-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,SI,AFIL.-008376766-,DDMMRRRR,,D,
4772,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,TAPO,,,INTERMEDIO TTP,,BBV,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO TTP---BBV-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,SI,AFIL.-009181868-,DDMMRRRR,,D,
4773,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,,PSNDIEGO,,,INTERMEDIO TTP,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO TTP---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,PSDGT,D,
4774,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAPU,,,INTERMEDIO TTP,,AMX,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO TTP---AMX-AP_IVA_NO_GRAVADO,,3E+14,,,SI,"AMEXCO SE 9356614447-,AMEXCO SE 9350060670-",DDMMRRRR,,D,
4775,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,PSNDIEGO,,,INTERMEDIO TTP,,AMX,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO TTP---AMX-AP_IVA_NO_GRAVADO,,3E+14,,,SI,AMEXCO SE 9356623992-,DDMMRRRR,,D,
4776,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,TAPO,,,INTERMEDIO TTP,,AMX,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO TTP---AMX-AP_IVA_NO_GRAVADO,,3E+14,,,SI,AMEXCO SE 9350021565-,DDMMRRRR,,D,
4777,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,HUEJO,,,INTERMEDIO,,BBV,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO TTP---BBV-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,SI,AFIL.-007273370-,DDMMRRRR,,D,
4778,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CHOL,,,INTERMEDIO,,BBV,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO TTP---BBV-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,SI,AFIL.-007273370-,DDMMRRRR,,D,
4779,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,SMA,,,INTERMEDIO,,BBV,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO TTP---BBV-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,SI,AFIL.-007273370-,DDMMRRRR,,D,
4780,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,HUEJO,,,AEROPUERTO ER,,BBV,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-AEROPUERTO---BBV-AR_IVA16,,3E+14,,,SI,AFIL.-007273370-,DDMMRRRR,,D,
4781,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CHOL,,,AEROPUERTO ER,,BBV,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-AEROPUERTO---BBV-AR_IVA16,,3E+14,,,SI,AFIL.-007273370-,DDMMRRRR,,D,
4808,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,WTC,,,VENTAS MISCELANEAS,JUCONI,BBV,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISC-JUCONI-BBV-AP_IVA_NO_GRAVADO,,3E+14,,,SI,AFIL.-007273370-,DDMMRRRR,,D,
4809,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAPU,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,CAPUT,D,
4810,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,AERO,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,AEROT,D,
4811,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,HUEJO,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,HUEJOT,D,
4812,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAR,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,CART,D,
4813,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CHOL,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,CHOLT,D,
4814,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CNORTE,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,CNORTET,D,
4815,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,HSBC_0855,,,,AMP521016875,,,,,PASDEST,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,PDESTT,D,
4816,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,MIYANA,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,MIYANA,S,
4817,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,SMA,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,SMAT,D,
4818,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,STAFE,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,STAF,S,
4819,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,SUR,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,SURT,D,
4820,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,TAPO,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,TAPOT,D,
4821,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,WTC,,,VENTAS MISCELANEAS,JUCONI,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-JUCONI--EFE,,3E+14,,,SI,,DDMMRRRR,WTCT,S,
4822,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,SMA,,,INTERMEDIO PISTA,,BBV,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-INTERMEDIO PISTA---BBV-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,SI,AFIL.-007273370-,DDMMRRRR,,D,
4823,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAPU,,,EBUS TTP1,,AMX,,SI,SI,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-EBUS TTP1---AMX-AP_IVA_NO_GRAVADO,,3E+14,,,SI,"AMEXCO SE 9356614447-,AMEXCO SE 9350060670-",DDMMRRRR,,D,
4824,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,,CAPU,,,DIRECTO TTP,,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-DIRECTO TTP---EFE-AR_IVA_16,,3E+14,,,SI,,DDMMRRRR,CAPUT,D,
4825,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,AERO,,,VENTAS MISCELANEAS,TELCEL,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-TELCEL--EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,AEROT,D,
4826,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAPSETEX,,,VENTAS MISCELANEAS,TELCEL,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-TELCEL--EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CAPSETEXT,D,
4827,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,HUEJO,,,VENTAS MISCELANEAS,TELCEL,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-TELCEL--EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,HUEJOT,D,
4828,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAR,,,VENTAS MISCELANEAS,TELCEL,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-TELCEL--EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CART,D,
4829,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CHOL,,,VENTAS MISCELANEAS,TELCEL,EFE,,SI,NO,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,,,TMS-VENTAS MISCELANEAS-TELCEL--EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CHOLT,D,
